"record_id","species_id","date","sex","variable","measurement"
26161,"PF","1997-6-11","F","weight",9
26162,"PM","1997-6-11","M","hindfoot_length",21
26162,"PM","1997-6-11","M","weight",21
26163,"PB","1997-6-11","F","hindfoot_length",25
26163,"PB","1997-6-11","F","weight",27
26164,"PF","1997-6-11","M","hindfoot_length",16
26164,"PF","1997-6-11","M","weight",10
26165,"DM","1997-6-11","M","hindfoot_length",33
26165,"DM","1997-6-11","M","weight",39
26166,"PP","1997-6-11","M","hindfoot_length",21
26166,"PP","1997-6-11","M","weight",14
26167,"DM","1997-6-11","M","hindfoot_length",37
26167,"DM","1997-6-11","M","weight",49
26168,"PM","1997-6-11","F","hindfoot_length",19
26168,"PM","1997-6-11","F","weight",15
26169,"PB","1997-6-11","M","hindfoot_length",26
26169,"PB","1997-6-11","M","weight",21
26170,"PM","1997-6-11","F","hindfoot_length",21
26170,"PM","1997-6-11","F","weight",16
26171,"PP","1997-6-11","F","hindfoot_length",22
26171,"PP","1997-6-11","F","weight",20
26172,"DM","1997-6-11","M","hindfoot_length",35
26172,"DM","1997-6-11","M","weight",47
26173,"DM","1997-6-11","M","hindfoot_length",36
26173,"DM","1997-6-11","M","weight",53
26174,"PM","1997-6-11","F","hindfoot_length",19
26174,"PM","1997-6-11","F","weight",30
26175,"PB","1997-6-11","F","hindfoot_length",26
26175,"PB","1997-6-11","F","weight",19
26176,"PB","1997-6-11","M","hindfoot_length",26
26176,"PB","1997-6-11","M","weight",30
26177,"DM","1997-6-11","F","hindfoot_length",36
26177,"DM","1997-6-11","F","weight",41
26178,"PP","1997-6-11","F","hindfoot_length",21
26178,"PP","1997-6-11","F","weight",19
26179,"PP","1997-6-11","M","hindfoot_length",20
26179,"PP","1997-6-11","M","weight",9
26181,"PP","1997-6-11","F","hindfoot_length",21
26181,"PP","1997-6-11","F","weight",12
26182,"DM","1997-6-11","M","hindfoot_length",38
26182,"DM","1997-6-11","M","weight",47
26184,"PM","1997-6-11","M","hindfoot_length",20
26184,"PM","1997-6-11","M","weight",18
26185,"DM","1997-6-11","M","hindfoot_length",34
26185,"DM","1997-6-11","M","weight",40
26186,"PM","1997-6-11","F","hindfoot_length",18
26186,"PM","1997-6-11","F","weight",30
26187,"PB","1997-6-11","F","hindfoot_length",26
26187,"PB","1997-6-11","F","weight",30
26188,"PE","1997-6-11","F","hindfoot_length",20
26188,"PE","1997-6-11","F","weight",20
26189,"PB","1997-6-11","F","hindfoot_length",25
26189,"PB","1997-6-11","F","weight",22
26190,"PM","1997-6-11","M","hindfoot_length",21
26190,"PM","1997-6-11","M","weight",19
26191,"DM","1997-6-11","F","hindfoot_length",35
26191,"DM","1997-6-11","F","weight",41
26192,"PB","1997-6-11","F","hindfoot_length",26
26192,"PB","1997-6-11","F","weight",25
26193,"NL","1997-6-11","M","hindfoot_length",31
26193,"NL","1997-6-11","M","weight",94
26194,"NL","1997-6-11","F","hindfoot_length",32
26194,"NL","1997-6-11","F","weight",198
26195,"PP","1997-6-11","F","hindfoot_length",19
26195,"PP","1997-6-11","F","weight",9
26196,"PB","1997-6-11","F","hindfoot_length",25
26196,"PB","1997-6-11","F","weight",25
26197,"PF","1997-6-11","M","hindfoot_length",14
26197,"PF","1997-6-11","M","weight",7
26198,"PB","1997-6-11","F","hindfoot_length",26
26198,"PB","1997-6-11","F","weight",17
26199,"PP","1997-6-11","M","hindfoot_length",22
26199,"PP","1997-6-11","M","weight",22
26200,"PM","1997-6-11","F","hindfoot_length",21
26200,"PM","1997-6-11","F","weight",21
26201,"PB","1997-6-11","M","hindfoot_length",26
26201,"PB","1997-6-11","M","weight",19
26202,"DM","1997-6-11","F","hindfoot_length",38
26202,"DM","1997-6-11","F","weight",44
26203,"PM","1997-6-11","F","hindfoot_length",19
26203,"PM","1997-6-11","F","weight",16
26204,"PF","1997-6-11","F","hindfoot_length",15
26204,"PF","1997-6-11","F","weight",8
26205,"PB","1997-6-11","M","hindfoot_length",26
26205,"PB","1997-6-11","M","weight",31
26206,"PP","1997-6-11","F","hindfoot_length",21
26206,"PP","1997-6-11","F","weight",18
26207,"PP","1997-6-11","F","hindfoot_length",22
26207,"PP","1997-6-11","F","weight",28
26208,"RM","1997-6-11","M","hindfoot_length",17
26208,"RM","1997-6-11","M","weight",11
26209,"PM","1997-6-11","F","hindfoot_length",21
26209,"PM","1997-6-11","F","weight",17
26210,"OT","1997-6-11","F","hindfoot_length",20
26210,"OT","1997-6-11","F","weight",25
26211,"PP","1997-6-11","M","hindfoot_length",22
26211,"PP","1997-6-11","M","weight",12
26212,"PB","1997-6-11","M","hindfoot_length",27
26212,"PB","1997-6-11","M","weight",31
26213,"DM","1997-6-11","F","hindfoot_length",36
26213,"DM","1997-6-11","F","weight",51
26214,"DM","1997-6-11","F","hindfoot_length",35
26214,"DM","1997-6-11","F","weight",39
26215,"PP","1997-6-11","F","hindfoot_length",22
26215,"PP","1997-6-11","F","weight",21
26216,"PB","1997-6-11","F","hindfoot_length",26
26216,"PB","1997-6-11","F","weight",30
26217,"PB","1997-6-11","M","hindfoot_length",28
26217,"PB","1997-6-11","M","weight",30
26218,"DM","1997-6-11","M","hindfoot_length",36
26218,"DM","1997-6-11","M","weight",43
26219,"PE","1997-6-11","M","hindfoot_length",19
26219,"PE","1997-6-11","M","weight",11
26220,"PB","1997-6-11","F","hindfoot_length",26
26220,"PB","1997-6-11","F","weight",17
26221,"PP","1997-6-11","F","hindfoot_length",23
26221,"PP","1997-6-11","F","weight",21
26222,"PB","1997-6-11","M","hindfoot_length",28
26222,"PB","1997-6-11","M","weight",29
26223,"PB","1997-6-11","M","hindfoot_length",25
26223,"PB","1997-6-11","M","weight",18
26224,"OT","1997-6-11","F","hindfoot_length",21
26224,"OT","1997-6-11","F","weight",20
26225,"PM","1997-6-11","F","hindfoot_length",22
26225,"PM","1997-6-11","F","weight",23
26226,"PP","1997-6-11","F","hindfoot_length",23
26226,"PP","1997-6-11","F","weight",17
26227,"PB","1997-6-11","M","hindfoot_length",27
26227,"PB","1997-6-11","M","weight",28
26228,"DM","1997-6-11","M","hindfoot_length",35
26228,"DM","1997-6-11","M","weight",44
26229,"PP","1997-6-11","F","hindfoot_length",22
26229,"PP","1997-6-11","F","weight",20
26230,"DM","1997-7-9","F","hindfoot_length",37
26230,"DM","1997-7-9","F","weight",46
26231,"PF","1997-7-9","M","hindfoot_length",17
26231,"PF","1997-7-9","M","weight",9
26232,"PF","1997-7-9","F","hindfoot_length",16
26232,"PF","1997-7-9","F","weight",7
26233,"PP","1997-7-9","F","hindfoot_length",22
26233,"PP","1997-7-9","F","weight",15
26234,"DM","1997-7-9","F","hindfoot_length",37
26234,"DM","1997-7-9","F","weight",47
26235,"OT","1997-7-9","M","hindfoot_length",18
26235,"OT","1997-7-9","M","weight",14
26236,"PP","1997-7-9","M","hindfoot_length",22
26236,"PP","1997-7-9","M","weight",20
26237,"DO","1997-7-9","M","hindfoot_length",36
26237,"DO","1997-7-9","M","weight",44
26238,"DM","1997-7-9","F","hindfoot_length",38
26238,"DM","1997-7-9","F","weight",41
26239,"OT","1997-7-9","F","hindfoot_length",21
26239,"OT","1997-7-9","F","weight",26
26240,"OT","1997-7-9","M","hindfoot_length",20
26240,"OT","1997-7-9","M","weight",24
26241,"PP","1997-7-9","M","hindfoot_length",23
26241,"PP","1997-7-9","M","weight",22
26242,"PP","1997-7-9","F","hindfoot_length",20
26242,"PP","1997-7-9","F","weight",15
26243,"PB","1997-7-9","M","hindfoot_length",27
26243,"PB","1997-7-9","M","weight",32
26244,"PP","1997-7-9","F","hindfoot_length",22
26244,"PP","1997-7-9","F","weight",15
26245,"PM","1997-7-9","F","hindfoot_length",20
26245,"PM","1997-7-9","F","weight",13
26246,"DM","1997-7-9","M","hindfoot_length",38
26246,"DM","1997-7-9","M","weight",48
26247,"DO","1997-7-9","M","hindfoot_length",39
26247,"DO","1997-7-9","M","weight",34
26248,"PP","1997-7-9","F","hindfoot_length",22
26248,"PP","1997-7-9","F","weight",15
26249,"PP","1997-7-9","M","hindfoot_length",23
26249,"PP","1997-7-9","M","weight",18
26250,"DO","1997-7-9","F","hindfoot_length",34
26250,"DO","1997-7-9","F","weight",50
26251,"PF","1997-7-9","F","hindfoot_length",16
26251,"PF","1997-7-9","F","weight",8
26252,"PE","1997-7-9","M","hindfoot_length",21
26252,"PE","1997-7-9","M","weight",15
26253,"PP","1997-7-9","F","hindfoot_length",23
26253,"PP","1997-7-9","F","weight",17
26254,"DM","1997-7-9","M","hindfoot_length",37
26254,"DM","1997-7-9","M","weight",37
26255,"PP","1997-7-9","M","hindfoot_length",22
26255,"PP","1997-7-9","M","weight",18
26256,"PP","1997-7-9","F","hindfoot_length",20
26256,"PP","1997-7-9","F","weight",21
26257,"DO","1997-7-9","F","hindfoot_length",37
26257,"DO","1997-7-9","F","weight",49
26258,"PP","1997-7-9","F","hindfoot_length",20
26258,"PP","1997-7-9","F","weight",19
26259,"DM","1997-7-9","M","hindfoot_length",36
26259,"DM","1997-7-9","M","weight",44
26260,"DO","1997-7-9","M","hindfoot_length",33
26260,"DO","1997-7-9","M","weight",48
26261,"RM","1997-7-9","M","hindfoot_length",17
26261,"RM","1997-7-9","M","weight",11
26262,"PE","1997-7-9","M","hindfoot_length",20
26262,"PE","1997-7-9","M","weight",20
26263,"RM","1997-7-9","M","hindfoot_length",16
26263,"RM","1997-7-9","M","weight",10
26264,"RM","1997-7-9","M","hindfoot_length",16
26264,"RM","1997-7-9","M","weight",9
26265,"DM","1997-7-9","M","hindfoot_length",36
26265,"DM","1997-7-9","M","weight",49
26266,"DO","1997-7-9","F","hindfoot_length",36
26266,"DO","1997-7-9","F","weight",34
26267,"PB","1997-7-9","M","hindfoot_length",27
26267,"PB","1997-7-9","M","weight",34
26268,"RM","1997-7-9","M","hindfoot_length",15
26268,"RM","1997-7-9","M","weight",7
26269,"DM","1997-7-9","F","hindfoot_length",37
26269,"DM","1997-7-9","F","weight",44
26270,"DO","1997-7-9","M","hindfoot_length",36
26270,"DO","1997-7-9","M","weight",28
26271,"PB","1997-7-9","F","hindfoot_length",26
26271,"PB","1997-7-9","F","weight",35
26272,"DM","1997-7-9","M","hindfoot_length",32
26272,"DM","1997-7-9","M","weight",39
26273,"PF","1997-7-9","F","hindfoot_length",16
26273,"PF","1997-7-9","F","weight",8
26274,"PM","1997-7-9","F","hindfoot_length",20
26274,"PM","1997-7-9","F","weight",12
26275,"DM","1997-7-9","M","hindfoot_length",34
26275,"DM","1997-7-9","M","weight",39
26276,"DM","1997-7-9","F","hindfoot_length",36
26276,"DM","1997-7-9","F","weight",30
26277,"OT","1997-7-9","M","hindfoot_length",20
26277,"OT","1997-7-9","M","weight",14
26278,"NL","1997-7-9","F","hindfoot_length",32
26278,"NL","1997-7-9","F","weight",155
26279,"PE","1997-7-9","F","hindfoot_length",20
26279,"PE","1997-7-9","F","weight",15
26280,"PP","1997-7-9","F","hindfoot_length",22
26280,"PP","1997-7-9","F","weight",20
26281,"PB","1997-7-9","F","hindfoot_length",26
26281,"PB","1997-7-9","F","weight",24
26282,"PP","1997-7-9","F","hindfoot_length",22
26282,"PP","1997-7-9","F","weight",16
26283,"PP","1997-7-9","F","hindfoot_length",23
26283,"PP","1997-7-9","F","weight",20
26284,"PP","1997-7-9","F","hindfoot_length",21
26284,"PP","1997-7-9","F","weight",13
26285,"PP","1997-7-9","F","hindfoot_length",21
26285,"PP","1997-7-9","F","weight",18
26286,"PP","1997-7-9","M","hindfoot_length",22
26286,"PP","1997-7-9","M","weight",12
26287,"PM","1997-7-9","F","hindfoot_length",19
26287,"PM","1997-7-9","F","weight",15
26288,"PP","1997-7-9","F","hindfoot_length",22
26288,"PP","1997-7-9","F","weight",22
26289,"DM","1997-7-9","M","hindfoot_length",34
26289,"DM","1997-7-9","M","weight",31
26290,"PP","1997-7-9","M","hindfoot_length",22
26290,"PP","1997-7-9","M","weight",13
26291,"PP","1997-7-9","M","hindfoot_length",22
26291,"PP","1997-7-9","M","weight",13
26292,"PM","1997-7-9","M","hindfoot_length",20
26292,"PM","1997-7-9","M","weight",21
26293,"DM","1997-7-9","F","hindfoot_length",35
26293,"DM","1997-7-9","F","weight",37
26294,"DO","1997-7-9","M","hindfoot_length",38
26294,"DO","1997-7-9","M","weight",36
26295,"PP","1997-7-9","F","hindfoot_length",22
26295,"PP","1997-7-9","F","weight",17
26296,"PF","1997-7-9","F","hindfoot_length",16
26296,"PF","1997-7-9","F","weight",8
26297,"PB","1997-7-9","M","hindfoot_length",25
26297,"PB","1997-7-9","M","weight",29
26298,"PM","1997-7-9","M","hindfoot_length",23
26298,"PM","1997-7-9","M","weight",30
26299,"PM","1997-7-9","F","hindfoot_length",21
26299,"PM","1997-7-9","F","weight",30
26300,"PP","1997-7-9","F","hindfoot_length",21
26300,"PP","1997-7-9","F","weight",14
26301,"PM","1997-7-9","M","hindfoot_length",21
26301,"PM","1997-7-9","M","weight",19
26302,"PP","1997-7-9","F","hindfoot_length",22
26302,"PP","1997-7-9","F","weight",15
26303,"DO","1997-7-9","M","hindfoot_length",36
26303,"DO","1997-7-9","M","weight",48
26304,"DS","1997-7-9","F","hindfoot_length",50
26304,"DS","1997-7-9","F","weight",113
26305,"PB","1997-7-9","M","hindfoot_length",26
26305,"PB","1997-7-9","M","weight",21
26306,"OT","1997-7-9","M","hindfoot_length",20
26306,"OT","1997-7-9","M","weight",27
26307,"PF","1997-7-9","F","hindfoot_length",15
26307,"PF","1997-7-9","F","weight",7
26308,"OT","1997-7-9","M","hindfoot_length",21
26308,"OT","1997-7-9","M","weight",24
26309,"DM","1997-7-9","F","hindfoot_length",35
26309,"DM","1997-7-9","F","weight",28
26310,"PF","1997-7-9","M","hindfoot_length",15
26310,"PF","1997-7-9","M","weight",9
26311,"DM","1997-7-9","F","hindfoot_length",35
26311,"DM","1997-7-9","F","weight",42
26313,"PB","1997-7-9","F","hindfoot_length",26
26313,"PB","1997-7-9","F","weight",21
26314,"PB","1997-7-9","F","hindfoot_length",24
26314,"PB","1997-7-9","F","weight",29
26315,"OT","1997-7-9","F","hindfoot_length",21
26315,"OT","1997-7-9","F","weight",28
26316,"PM","1997-7-9","F","hindfoot_length",22
26316,"PM","1997-7-9","F","weight",20
26317,"DM","1997-7-9","M","hindfoot_length",36
26317,"DM","1997-7-9","M","weight",50
26318,"DM","1997-7-9","M","hindfoot_length",37
26318,"DM","1997-7-9","M","weight",41
26319,"OT","1997-7-9","F","hindfoot_length",21
26319,"OT","1997-7-9","F","weight",26
26320,"PP","1997-7-9","M","hindfoot_length",22
26320,"PP","1997-7-9","M","weight",20
26321,"PB","1997-7-9","F","hindfoot_length",26
26321,"PB","1997-7-9","F","weight",28
26322,"DO","1997-7-9","F","hindfoot_length",36
26322,"DO","1997-7-9","F","weight",46
26323,"PP","1997-7-9","M","hindfoot_length",21
26323,"PP","1997-7-9","M","weight",12
26324,"DM","1997-7-9","M","hindfoot_length",38
26324,"DM","1997-7-9","M","weight",48
26325,"NL","1997-7-9","F","hindfoot_length",32
26325,"NL","1997-7-9","F","weight",147
26326,"PP","1997-7-9","F","hindfoot_length",22
26326,"PP","1997-7-9","F","weight",18
26327,"OT","1997-7-9","F","hindfoot_length",19
26327,"OT","1997-7-9","F","weight",22
26328,"DM","1997-7-9","M","hindfoot_length",36
26328,"DM","1997-7-9","M","weight",45
26329,"DM","1997-7-9","M","hindfoot_length",36
26329,"DM","1997-7-9","M","weight",46
26330,"DM","1997-7-9","F","hindfoot_length",32
26330,"DM","1997-7-9","F","weight",31
26331,"PF","1997-7-9","M","hindfoot_length",16
26331,"PF","1997-7-9","M","weight",6
26332,"PP","1997-7-9","F","hindfoot_length",21
26332,"PP","1997-7-9","F","weight",15
26333,"PB","1997-7-9","F","hindfoot_length",22
26333,"PB","1997-7-9","F","weight",17
26335,"PE","1997-7-9","M","hindfoot_length",20
26335,"PE","1997-7-9","M","weight",17
26336,"PP","1997-7-9","F","hindfoot_length",24
26336,"PP","1997-7-9","F","weight",24
26337,"PP","1997-7-9","F","hindfoot_length",23
26337,"PP","1997-7-9","F","weight",15
26338,"OT","1997-7-9","M","hindfoot_length",21
26338,"OT","1997-7-9","M","weight",22
26339,"PP","1997-7-9","F","hindfoot_length",22
26339,"PP","1997-7-9","F","weight",21
26340,"PM","1997-7-9","M","hindfoot_length",20
26340,"PM","1997-7-9","M","weight",21
26341,"OT","1997-7-9","M","hindfoot_length",20
26341,"OT","1997-7-9","M","weight",30
26342,"PP","1997-7-9","M","hindfoot_length",21
26342,"PP","1997-7-9","M","weight",16
26343,"PM","1997-7-9","M","hindfoot_length",21
26343,"PM","1997-7-9","M","weight",17
26344,"DM","1997-7-9","M","hindfoot_length",36
26344,"DM","1997-7-9","M","weight",48
26345,"PB","1997-7-9","M","hindfoot_length",17
26345,"PB","1997-7-9","M","weight",25
26346,"NL","1997-7-9","F","hindfoot_length",32
26346,"NL","1997-7-9","F","weight",194
26347,"DO","1997-7-9","M","hindfoot_length",34
26347,"DO","1997-7-9","M","weight",38
26348,"PM","1997-7-9","F","hindfoot_length",20
26348,"PM","1997-7-9","F","weight",27
26349,"PF","1997-7-9","F","hindfoot_length",16
26349,"PF","1997-7-9","F","weight",8
26350,"PL","1997-7-9","F","hindfoot_length",21
26350,"PL","1997-7-9","F","weight",16
26351,"PB","1997-7-9","M","hindfoot_length",27
26351,"PB","1997-7-9","M","weight",37
26352,"PB","1997-7-9","M","hindfoot_length",26
26352,"PB","1997-7-9","M","weight",39
26353,"OT","1997-7-9","M","hindfoot_length",20
26353,"OT","1997-7-9","M","weight",26
26354,"PF","1997-7-9","M","hindfoot_length",15
26354,"PF","1997-7-9","M","weight",10
26355,"OT","1997-7-9","M","hindfoot_length",21
26355,"OT","1997-7-9","M","weight",28
26356,"PB","1997-7-9","M","hindfoot_length",27
26356,"PB","1997-7-9","M","weight",32
26357,"PM","1997-7-9","F","hindfoot_length",20
26357,"PM","1997-7-9","F","weight",18
26358,"PB","1997-7-9","F","hindfoot_length",28
26358,"PB","1997-7-9","F","weight",37
26359,"PF","1997-7-9","M","hindfoot_length",16
26359,"PF","1997-7-9","M","weight",7
26360,"DO","1997-7-9","M","hindfoot_length",37
26360,"DO","1997-7-9","M","weight",47
26361,"PM","1997-7-9","F","hindfoot_length",21
26361,"PM","1997-7-9","F","weight",22
26362,"DM","1997-7-9","F","hindfoot_length",39
26362,"DM","1997-7-9","F","weight",41
26363,"DM","1997-7-9","F","hindfoot_length",35
26363,"DM","1997-7-9","F","weight",41
26364,"OT","1997-7-9","M","hindfoot_length",21
26364,"OT","1997-7-9","M","weight",30
26365,"DM","1997-7-9","F","hindfoot_length",35
26365,"DM","1997-7-9","F","weight",41
26366,"PM","1997-7-9","M","hindfoot_length",20
26366,"PM","1997-7-9","M","weight",14
26367,"PP","1997-7-9","F","hindfoot_length",22
26367,"PP","1997-7-9","F","weight",19
26368,"OT","1997-7-9","M","hindfoot_length",20
26368,"OT","1997-7-9","M","weight",22
26369,"PB","1997-7-9","M","hindfoot_length",26
26369,"PB","1997-7-9","M","weight",28
26370,"OT","1997-7-9","M","hindfoot_length",21
26370,"OT","1997-7-9","M","weight",29
26371,"OT","1997-7-9","M","hindfoot_length",20
26371,"OT","1997-7-9","M","weight",25
26372,"PE","1997-7-9","M","hindfoot_length",20
26372,"PE","1997-7-9","M","weight",16
26373,"PP","1997-7-9","M","hindfoot_length",22
26373,"PP","1997-7-9","M","weight",13
26374,"PP","1997-7-9","F","hindfoot_length",21
26374,"PP","1997-7-9","F","weight",22
26375,"PP","1997-7-9","F","hindfoot_length",24
26375,"PP","1997-7-9","F","weight",21
26376,"PP","1997-7-9","F","hindfoot_length",23
26376,"PP","1997-7-9","F","weight",22
26377,"DO","1997-7-9","F","hindfoot_length",34
26377,"DO","1997-7-9","F","weight",47
26378,"PP","1997-7-9","M","hindfoot_length",22
26378,"PP","1997-7-9","M","weight",18
26379,"PE","1997-7-9","F","hindfoot_length",21
26379,"PE","1997-7-9","F","weight",18
26380,"PP","1997-7-9","M","hindfoot_length",22
26380,"PP","1997-7-9","M","weight",20
26381,"DM","1997-7-9","F","hindfoot_length",36
26381,"DM","1997-7-9","F","weight",40
26382,"DM","1997-7-9","F","hindfoot_length",35
26382,"DM","1997-7-9","F","weight",39
26383,"DO","1997-7-9","F","hindfoot_length",34
26383,"DO","1997-7-9","F","weight",44
26384,"PF","1997-7-9","F","hindfoot_length",15
26384,"PF","1997-7-9","F","weight",9
26385,"PB","1997-7-9","F","hindfoot_length",26
26385,"PB","1997-7-9","F","weight",26
26386,"PM","1997-7-9","M","hindfoot_length",23
26386,"PM","1997-7-9","M","weight",22
26387,"PP","1997-7-9","M","hindfoot_length",21
26387,"PP","1997-7-9","M","weight",20
26388,"DM","1997-7-9","M","hindfoot_length",37
26388,"DM","1997-7-9","M","weight",42
26390,"PB","1997-7-9","M","hindfoot_length",27
26390,"PB","1997-7-9","M","weight",30
26391,"PP","1997-7-9","F","hindfoot_length",21
26391,"PP","1997-7-9","F","weight",17
26392,"PM","1997-7-9","M","hindfoot_length",21
26392,"PM","1997-7-9","M","weight",22
